,Date,Volume,SOL_Returns,BTC_Returns,ETH_Returns,MA,MA_td,3MA,3MA_td,%K,%K_td,%D,%D_td,RSI,RSI_td,Momentum,Momentum_td,EMA12,EMA26,MACD,Signal,MACD_td,TP,SMA_TP,MD,CCI,CCI_td,20D_SMA,20D_STD,Upper_BB,Lower_BB,BB_td,TR,ATR,ATR_td,Indicator
1402,2024-02-11,1370383843,-0.014992788056460649,0.010940478338824278,0.00253566860471488,101.3532203,1,96.4202894,1,81.40249962618937,0,86.36515972596236,1,67.08007327346385,0,9.648589999999999,1,101.86662839676592,98.70538887491514,3.1612395218507743,1.9112120657604845,1,108.46993533333334,97.37365418333333,5.132085383333333,144.14258949569387,-1,97.69432724999999,6.556518676898203,110.80736460379639,84.58128989620359,0,3.1992189999999994,4.8366857142857125,0,Buy
1403,2024-02-12,2650731894,0.04183873739206323,0.03446199349715884,0.06003636052423156,102.50844339999999,1,96.9623795,1,99.59065247213448,1,90.58853305360456,1,65.94129919568812,0,11.552230999999992,1,103.42449356649423,99.68963799529179,3.734855571202445,2.2759407668488767,1,109.22390233333333,98.68182614999999,4.900089365000001,143.42699215015008,-1,99.08023955,6.499834394381939,112.07990833876389,86.08057076123612,0,8.460373000000004,4.969870928571426,1,Buy
1404,2024-02-13,2709494768,0.00523744608043919,-0.004319233922427834,-0.005993216322303541,103.978376,1,97.57725173333333,1,89.63610014664714,0,90.20975074832364,0,66.72924356037461,0,14.699326,1,104.83292655626435,100.64442836601091,4.188498190253441,2.6584522515297895,1,111.96124533333334,99.92291476666666,5.123165153333334,156.65225443472914,-1,100.27260444999999,6.68625223100855,113.6451089120171,86.90009998798288,0,6.31686400000001,5.056499428571428,1,Buy
1405,2024-02-14,2391239729,0.03905707077183318,0.04190091696521736,0.05136545148665528,106.1283127,1,98.32678836666666,1,94.60432914176737,1,94.61036058684964,1,80.08952575082635,-1,21.499367000000007,1,106.70114185530062,101.85419856112122,4.846943294179397,3.0961504600597114,1,115.39419300000002,101.33362910000001,5.519769420000005,169.8206673761141,-1,101.77696004999999,6.897943504729751,115.57284705945949,87.98107304054048,-1,7.4493109999999945,5.128273571428571,1,Hold
1406,2024-02-15,2471486178,-0.028013505912298897,0.0021583350882097285,0.016730812046141574,107.94338760000001,1,98.86253816666667,1,81.52127977741725,0,88.58723635527723,0,72.26126959014428,-1,18.150749000000005,1,107.77779833910051,102.73162155659372,5.046176782506791,3.4861557245491275,1,114.593928,102.52800165,5.770864015000004,139.3890218014434,-1,102.83981209999999,7.0205261383133255,116.88086437662665,88.79875982337333,0,6.530616999999992,5.268674642857142,1,Sell
1407,2024-02-16,1921299579,-0.028614871692077215,0.004267512608532753,-0.007324619213113448,109.30187149999999,1,99.1419487,1,66.61295364705204,0,80.91285418874553,0,63.79456516913635,0,13.584839000000002,1,108.18827782539275,103.30305070054975,4.885227124842999,3.765970004607902,0,111.01590966666667,103.42137055,5.846120126666671,86.6048929559818,0,103.65394705000001,6.904541316457459,117.46302968291494,89.84486441708509,0,5.904365999999996,5.34481007142857,1,Hold
1408,2024-02-17,1370606631,-0.01323633382004219,-0.009532306264384394,-0.006070139874730596,110.10234519999999,0,99.63305076666667,1,47.43039951533933,0,65.18821097993619,0,65.78754499592942,0,8.004736999999992,1,108.31069908302462,103.72386294495348,4.586836138071135,3.9301432313005487,0,108.72742699999999,104.04351383333332,5.816796816666669,53.682617361340114,0,104.3062488,6.751782129219988,117.80981305843999,90.80268454156003,0,4.947823,5.394911214285713,0,Buy
1409,2024-02-18,1516321334,0.029276394072319745,0.008895163187281119,0.03313106813053057,111.041249,1,100.2593343,1,60.398616105981795,1,58.1473230894577,0,73.22048746553511,-1,9.389038,1,108.90515691640545,104.34984902310508,4.555307893300366,4.055176163700512,0,111.26092533333332,104.63131493333333,5.950736866666668,74.2721509234267,0,104.83664925000001,6.939304533211027,118.71525831642207,90.95804018357795,0,6.394660999999999,5.623728785714285,1,Hold
1410,2024-02-19,1898655220,-0.006145290815418036,-0.006588364625073839,0.02243025488235073,111.4964485,0,100.88985063333332,1,53.511178557638786,0,53.78006472631995,0,71.78786510060564,-1,4.551994999999991,1,109.30210646772768,104.87840309546768,4.423703372260007,4.128881605412412,0,112.42824033333333,105.10612991666667,6.208132925000001,78.62922723170331,0,105.33726684999999,7.044233522505681,119.42573389501135,91.24879980498864,0,3.636566000000002,5.579803642857142,0,Sell
1411,2024-02-20,2656976089,-0.027139786258333465,0.009767068837864379,0.02375647366234812,111.42926559999998,0,101.47689086666666,1,32.95412552822165,0,48.95464006394739,0,65.14741578059213,0,-0.6718289999999882,0,109.17249639576957,105.14367997728489,4.028816418484681,4.108868568026866,0,108.462204,105.60123401666667,5.949615413333335,32.05775818631662,0,105.90881345,6.7939100784941475,119.4966336069883,92.3209932930117,0,7.146515000000008,5.768122714285714,1,Hold
1412,2024-02-21,2246861647,-0.030743417267995676,-0.008524364111035965,-0.014318281256497145,111.1922592,0,102.19363790000001,1,26.307574714647913,0,37.59095960016942,0,55.52765144323584,0,-2.3700639999999993,0,108.54983864257424,105.14231264563416,3.4075259969400804,3.968600053809509,0,104.663302,106.01489786666666,5.4532187933333365,-16.523523908717397,0,106.27273975,6.5291028041976675,119.33094535839534,93.21453414160466,0,8.040649000000002,5.876999,1,Hold
1413,2024-02-22,1830636004,-0.03286964790304692,-0.010305082665566512,0.00021945353234764653,110.15996319999999,0,102.77348076666665,0,7.020487655452472,0,22.094062632773987,0,48.57494376056793,0,-10.322959999999995,0,107.49136992833206,104.8850888941057,2.606281034226356,3.696136249892879,0,103.43586733333332,106.17956944999999,5.255612893333337,-34.803452643262105,0,106.33420329999998,6.476887175543435,119.28797765108686,93.3804289489131,0,5.3530039999999985,5.956188857142857,0,Sell
1414,2024-02-23,1483285120,-0.016869268307345475,-0.011168964865104214,-0.0166102320251299,108.8975021,0,103.14757033333333,0,5.143909493262876,0,12.823990621121062,0,40.497061016617074,0,-12.624611000000002,0,106.33188178551174,104.51987467972751,1.8120071057842324,3.3193104210711497,0,100.64529433333333,106.28264181666665,5.136482435000003,-73.16741959335738,0,106.43793905,6.349721514554235,119.13738207910846,93.73849602089153,0,4.064484000000007,5.803827142857144,0,Buy
1415,2024-02-24,1083637514,0.041807189911245546,0.01654090483252557,0.024208096254166644,107.61322170000001,0,103.7223806,1,28.13363993259873,1,13.432679027104669,1,43.54253564911423,0,-12.842804000000001,0,105.9936725877407,104.49125596271067,1.5024166250300368,2.955931661862927,0,102.45470666666665,106.58536181666666,4.803490435000002,-57.32852260795655,0,106.8707672,5.83763088693859,118.54602897387718,95.19550542612282,0,6.060187999999997,5.9646171428571435,1,Hold
1416,2024-02-25,909662462,-0.006530375492341478,0.0031439452151693636,0.04020580251440875,106.5886299,0,104.08941803333332,0,30.17637264366313,1,21.151307356508223,1,44.645615470842635,0,-10.245918000000003,0,105.60287542039597,104.41438448399136,1.1884909364046194,2.602443516771266,0,103.31815333333333,106.94484898333333,4.408054551666669,-54.84952764674478,0,107.26600875,5.270793911000281,117.80759657200056,96.72442092799943,0,2.1589129999999983,5.890309571428572,0,Buy
1417,2024-02-26,2334408023,0.06249225557791949,0.05391435285473656,0.021298693812647818,106.53589170000001,1,104.61459526666665,1,70.25033636496734,1,42.85344964707638,1,47.38831891952588,0,-0.5273820000000029,0,106.26682274033506,104.82209918888088,1.4447235514541745,2.370899523707848,1,106.98469533333332,107.49520705,3.8026606783333348,-8.950079253288099,0,107.91888159999999,4.690934710986301,117.30075102197259,98.5370121780274,0,10.125152999999997,6.009222428571428,1,Hold
1418,2024-02-27,2723995106,-0.013923484586534585,0.047007626953584625,0.0206120685263953,106.47629850000001,1,105.0295987,1,60.76375333839057,0,53.730154115673656,1,44.84528971982112,0,-0.5959319999999906,0,106.59317062643736,105.08624621192675,1.5069244145106069,2.1981045018683996,1,108.82991033333333,107.98776749999999,3.3450584666666705,16.783818912290062,0,108.28932185,4.397427764056616,117.08417737811322,99.49446632188676,0,6.3077770000000015,6.008573357142857,1,Buy
1419,2024-02-28,5029492553,0.08916216288129974,0.09493531994521098,0.043514788328025134,107.06405099999999,1,105.57911650000001,1,100.0,1,77.00469656778594,1,51.17142962291446,0,5.877525000000006,1,108.35609822237006,106.04668723326552,2.309410989104549,2.22036579931563,1,114.52175866666668,108.57823251666666,3.25328563166667,121.7953544594471,-1,109.05265,4.7059866319055494,118.46462326381109,99.64067673618891,0,10.591324,6.233002857142857,1,Buy
1420,2024-02-29,6950123902,0.06488076461090952,-0.02090089846848764,-0.012932075825082934,108.4866698,1,106.38706783333332,1,75.60183746639156,0,78.78853026826069,1,61.93956084042143,0,14.226188000000008,1,111.02616264969775,107.50334129006066,3.522821359637092,2.4808569113799224,1,125.94824466666667,109.56379085,4.061411820000004,268.9451278326929,-1,109.99155915000001,5.9655821394614055,121.92272342892282,98.06039487107721,-1,16.798179000000005,6.966400142857144,1,Hold
1421,2024-03-01,4743077738,0.03403733486089422,0.0202987390009286,0.02786849654499668,110.63974590000001,1,107.48579093333333,1,80.49175553532088,1,85.36453100057078,1,69.03837057584434,0,21.530760999999984,1,113.94373793435963,109.16904949079691,4.774688443562724,2.9396232178164827,1,131.07632433333333,110.67080836666666,5.216349403333341,260.7892274704244,-1,111.03450575,7.446774097676092,125.92805394535218,96.14095755464781,-1,11.965164999999999,7.399314357142858,1,Hold
1422,2024-03-02,2741772676,-0.0022326417607355653,-0.00657881156057849,-0.0037857192842840615,113.09724179999998,1,108.54757376666666,1,79.7479143718672,0,78.61383579119318,0,70.65110311266562,-1,24.574958999999993,1,116.36780594445815,110.6898739729601,5.6779319714980545,3.487284968552797,1,129.61197666666666,111.72791043333332,6.171262753333339,193.19726446232272,-1,112.14475049999999,8.475546522873287,129.09584354574656,95.19365745425341,-1,3.7739800000000088,7.31546842857143,0,Hold
1423,2024-03-03,2875614168,0.005787863979834107,0.018338323903492215,0.020146944354598517,115.97534929999999,1,109.54791863333334,1,81.67193078505969,1,80.63720023074923,1,69.1503872621127,0,28.781074999999987,1,118.53443072223382,112.15365123422232,6.380779488011498,4.065983872444537,1,129.42764533333332,112.73809758333334,7.140738758333332,155.81532308099133,-1,113.06765625,9.41141128649098,131.89047882298195,94.24483367701804,0,6.293419000000014,7.30823685714286,0,Buy
1424,2024-03-04,4429758300,0.02103253940044736,0.08173591649582534,0.039942835736786364,119.29933759999999,1,110.7250719,1,88.70408778936324,1,83.37464431543002,1,71.80873415790941,-1,33.239883000000006,1,120.78983830342862,113.71223855020585,7.077599753222771,4.668307048600184,1,131.95563233333334,113.73781693333333,8.262716753333333,146.9880988207307,-1,114.09841984999998,10.429017436964397,134.95645472392877,93.2403849760712,0,7.0760350000000045,7.553913214285717,0,Sell
1425,2024-03-05,8980294607,-0.056217520262461185,-0.06628402456077764,-0.020787939229206853,121.45665650000001,1,111.73273029999999,1,59.843744889887,0,76.73992115476996,0,65.90057731206012,0,21.573189,1,121.5462802567473,114.60071799093134,6.945562265815951,5.123758092043338,0,125.96546933333333,114.26638074999998,8.896993333333334,87.66323741828398,0,114.5349391,10.734064781198096,136.0030686623962,93.0668095376038,0,33.11218299999999,9.408603785714288,1,Hold
1426,2024-03-06,5146680159,0.04005600782920804,0.036137337498718836,0.07433596328919845,124.1855094,1,112.90584229999999,1,71.77696137098201,1,73.44159801674407,0,72.89872533987626,-1,27.288528999999997,1,122.96100944801694,115.79636999160309,7.164639456413852,5.531934364917441,1,128.62332666666666,114.96785068333334,9.783366455000001,93.05233221538919,0,115.38706964999999,11.324476562966703,138.0360227759334,92.73811652406658,0,14.493285999999998,9.869506428571428,1,Buy
1427,2024-03-07,7111178325,0.10123630490029134,0.012384196919876356,0.014432592732253946,127.591442,1,114.47640173333333,1,87.89028641106047,1,73.17033089064313,0,82.19037519653499,-1,34.059326,1,126.19437091755279,117.88388769592879,8.310483221623997,6.087644136258753,1,141.3014473333333,116.48212756666666,11.205304613333334,147.6641086409129,-1,117.06366684999998,12.923724170032083,142.91111519006415,91.21621850993581,-1,18.522978999999992,10.81021892857143,1,Hold
1428,2024-03-08,5474659974,0.008766465960575287,0.020539401213709896,0.004571964256374406,131.27663719999998,1,115.9517603,1,84.03390018032101,0,81.23371598745449,1,84.69477278989747,-1,36.851952,1,129.1244732379293,119.91026905178592,9.214204186143377,6.712956146235678,1,146.731369,118.38232466666666,12.520051366666664,150.95275838249742,-1,118.87646785,14.2095822994009,147.2956324488018,90.4573032511982,0,9.881775000000005,11.225739714285718,0,Hold
1429,2024-03-09,2946261381,-0.00435680145383599,0.0029105240137390354,0.0060014243841373105,133.9321426,1,117.3458142,1,81.78446614376784,0,84.56955091171642,1,82.79007450170732,-1,26.555054000000013,1,131.5064395090171,121.73967534424622,9.766764164770876,7.323717749942718,1,146.08297233333334,120.12342701666667,13.549013783333331,127.73153693099822,-1,120.49809680000001,15.219271150694118,150.93663910138824,90.05955449861177,0,5.060912999999999,11.15436292857143,0,Hold
1430,2024-03-10,3407621981,-0.0006367038820888071,0.007604594828532596,-0.008741294477237593,135.8125091,1,118.59854246666666,1,81.56974181820608,0,82.4627027140983,0,83.58638368868954,-1,18.80366500000001,1,133.50778450762985,123.4267499113391,10.081034596290749,7.875181119212325,1,144.67569966666667,121.73579998333332,14.230630784999999,107.46724222285111,-1,122.14958945000001,15.963675726697575,154.07694090339515,90.22223799660486,0,7.831924999999984,11.559578071428572,0,Buy
1431,2024-03-11,5383624184,0.02931026997564845,0.04497430706672567,0.047730671345375786,137.68856499999998,1,119.91919216666666,1,91.44814990104982,1,84.93411928767456,1,82.96514846649234,-1,18.760559,1,135.8528885833791,125.30261739938805,10.550271183991043,8.410199132168069,1,145.46730533333334,123.58605505,14.383475240000001,101.41846768937668,-1,124.16415545,16.671735722230892,157.5076268944618,90.82068400553821,0,12.384995000000004,11.720995357142856,1,Buy
1432,2024-03-12,6413617983,0.015223303330457183,-0.008909905472569979,-0.02119096005454757,139.82009119999998,1,121.36986406666666,1,91.3512260961889,0,88.1230392718149,1,85.7412680255149,-1,21.31526200000002,1,138.18558910901308,127.20727107350746,10.978318035505623,8.923822912835579,1,149.60929366666667,125.83335463333333,14.064309643333326,112.70105980449344,-1,126.45866649999998,17.066747621392228,160.59216174278444,92.32517125721552,0,12.072143000000011,12.132735785714289,0,Buy
1433,2024-03-13,5917471836,0.08492092484158009,0.02241441023241597,0.006578402217729318,143.1589858,1,123.09809943333333,1,95.41566013595782,1,92.73834537773216,1,86.45887776001285,-1,33.388946000000004,1,142.13239278454952,129.9207926976921,12.21160008685743,9.58137834763995,1,159.74473066666664,128.6487978,14.054762086666665,147.49891732978966,-1,129.56716755,17.952876696909566,165.47292094381913,93.66141415618085,0,17.503142999999994,12.626437142857144,1,Buy
1434,2024-03-14,8399967972,0.07836883944685646,-0.0230819028918976,-0.030779476491532565,147.5075027,1,125.2347808,1,98.2255941715777,1,94.99749346790811,1,87.49090867256807,-1,43.485168999999985,1,147.4473706638496,133.38441909045562,14.062951573393974,10.477692992790756,1,171.60197466666668,132.19663181666667,14.764173813333334,177.93226291431472,-1,133.40342015000002,19.42891238224547,172.26124491449096,94.54559538550907,-1,17.659073000000006,12.68792957142857,1,Buy
1435,2024-03-15,14093348410,0.03557250921835986,-0.027911980212641407,-0.038092922605570956,153.2333007,1,127.43439296666666,1,91.87981741352564,0,95.17369057368704,1,87.84949521206569,-1,57.25797999999999,1,152.91157379248813,137.05703182449594,15.85454196799219,11.553062787831044,1,178.9595896666667,136.02187596666664,15.997749863333334,178.93230430033918,-1,137.3449786,21.102562903768728,179.55010440753745,95.13985279246253,-1,23.088638000000003,13.482463357142857,1,Hold
1436,2024-03-16,11794134069,-0.005926553337004203,-0.058911152052164684,-0.056853437220969805,158.3471328,1,129.7070907,1,76.43816099530306,0,88.84785752680212,0,86.86377388336703,-1,51.13832099999999,1,157.3683072090284,140.37727694860735,16.99103026042104,12.640656282349044,1,185.66586833333335,140.13926171666668,16.84476335,180.18104764753363,-1,141.2663211,21.75010235106596,184.76652580213192,97.76611639786807,0,20.194717999999995,14.655373214285715,1,Buy
1437,2024-03-17,10876218562,0.11129968686390379,0.04708722795593556,0.03393634018065206,164.1617035,1,132.7630124,1,96.74618924138747,1,88.35472255007204,0,89.70045646327841,-1,58.145707000000016,1,164.25373163840862,144.9510761375994,19.302655500809237,13.973056126041083,1,195.213903,144.55072209999997,17.824548533333335,189.4884118392706,-1,145.87657275,24.37006805800549,194.61670886601098,97.13643663398904,-1,25.066940999999986,15.996339071428569,1,Hold
1438,2024-03-18,11137647410,-0.03033200987558282,-0.0123120859035869,-0.03416086425733866,169.2369751,1,135.66330359999998,1,80.98428765464924,0,84.72287929711324,0,83.52670906146335,-1,50.75271599999999,1,169.13665784788424,148.7319410162957,20.40471683158853,15.259388267150573,1,200.17940766666666,149.11819696666666,19.71473889,172.66679169968626,-1,150.25680615,25.138165434647377,200.53313701929474,99.98047528070524,0,14.846648999999985,16.551382928571424,0,Sell
1439,2024-03-19,11658593922,-0.13253791650417768,-0.0834335698069214,-0.10243560789468686,171.7778778,0,137.59135713333333,1,44.937436756796956,0,74.22263788427786,0,69.75591369655699,0,25.40902699999998,1,169.27198448667127,150.3085587928664,18.96342569380488,16.000195752481435,0,178.1446993333333,152.29934400000002,20.341476533333328,84.70494686388119,0,152.85501019999998,24.30606029079637,201.46713078159272,104.24288961840725,0,32.06433100000001,16.476536357142855,1,Hold
1440,2024-03-20,8673957460,0.12665458198088686,0.0969250463801199,0.11267192026451744,176.4813218,1,140.2601669,1,74.81867552705215,1,66.9134666461661,0,73.63468899160746,-1,47.03443999999999,1,172.69931333487568,153.36345236376516,19.33586097111052,16.667328796207254,1,182.585902,155.13122686666665,21.104626039999996,86.7256151370099,0,156.14691545,24.887830175547997,205.922575801096,106.371255098904,0,29.615554000000003,17.556698357142857,1,Hold
1441,2024-03-21,5613811275,-0.06436385972090297,-0.03566706353999505,-0.00580688087462633,179.5283006,0,142.61887049999999,1,54.39596694168576,0,58.050693075178266,0,63.79546420725245,0,30.469788000000023,1,173.70261112951022,155.27880767015293,18.423803459357288,17.018623728837262,0,183.60339866666664,157.75758058333332,21.588124875,79.814923661307,0,158.6084328,24.597534077987614,207.80350095597524,109.41336464402477,0,19.022796999999997,17.592399642857142,1,Sell
1442,2024-03-22,4150938142,-0.027100885511866735,-0.02615044343471673,-0.04560653416427962,181.86312719999998,0,144.92682006666666,1,41.840172948865145,0,57.01827180586766,0,61.088102307863494,0,23.348265999999995,1,173.8043183403548,156.69250399088233,17.111814349472468,17.037261852964306,0,174.521601,160.0030618,21.044878813333337,45.99231109471164,0,160.8416092,23.851001360029176,208.54361192005834,113.13960647994165,0,13.445389000000006,17.846943500000002,0,Hold
1443,2024-03-23,2711581881,-0.008381652447996824,0.004444134667411781,0.0008717090532948113,182.7693711,0,147.30123539999997,1,25.612734283252802,0,40.616291391267886,0,60.70505741528086,0,9.062439000000012,1,173.66553890337713,157.8932260656318,15.772312837745318,16.78427204992051,0,174.23977666666667,162.24366836666667,20.227943733333333,39.536423666012716,0,162.96417845000002,22.872979853861096,208.7101381577222,117.21821874227783,0,7.783141999999998,18.041388428571427,0,Buy
1444,2024-03-24,2661231893,0.061718131930404097,0.04951388799118828,0.03537813746960783,183.45874179999998,1,150.08852736666668,1,43.70103574811052,1,37.051314326742805,0,63.681971011659506,0,6.893707000000006,1,175.1898338413191,159.79546532002945,15.394368521289664,16.50629134419434,0,180.625534,164.67716345,19.389285705,54.835681907516296,0,165.48312225,22.18570273659556,209.85452772319113,121.11171677680889,0,14.955703999999997,18.550229785714286,0,Buy
1445,2024-03-25,4066489821,0.03001570118067609,0.04052464020923141,0.03943897280827513,184.0706269,1,152.92019470000002,1,55.57627355896722,1,41.63001453011017,1,64.0033384766819,0,6.1188510000000065,1,177.32732740419308,161.96495248150876,15.362374922684324,16.277508059892337,0,188.25538633333335,167.79165930000002,18.009712973333343,75.75070579464018,0,168.6519638,20.680385440623148,210.0127346812463,127.29119291875371,0,13.17791699999998,18.60686707142857,0,Hold
1446,2024-03-26,3520179571,0.008548168618504048,0.00041486464625162256,-0.0009409677947113115,184.9525788,1,155.828407,1,59.05973291476828,1,52.77901407394865,1,63.84059218081881,0,8.819519000000014,1,179.3846401112403,164.09346414954516,15.291175961695131,16.080241640252897,0,191.24857600000004,170.92292176666666,16.28476343666667,83.20929074748186,0,171.6498558,19.187560740909237,210.02497728181848,133.27473431818154,0,9.540222,18.426015571428568,0,Sell
1447,2024-03-27,3844985014,-0.022749859386367643,-0.007608353378317334,-0.024359450885798384,183.3763687,1,158.37650473333332,1,49.70970238122822,0,54.78190295165456,1,58.348993343923375,0,-15.762101000000001,0,180.45799778643408,165.7429456940233,14.715052092410787,15.807203730684474,0,186.42616266666664,173.17915753333335,14.834075740000003,59.53412204672702,0,173.7690361,18.290004161047694,210.34904442209537,137.1890277779046,0,12.076140999999978,18.038372571428567,0,Hold
1448,2024-03-28,2910414256,0.017493761384629547,0.018567460837021654,0.017479056233838275,182.73925630000002,1,161.08428953333333,1,75.33411614869604,1,61.36785048156417,1,55.164494024618165,0,-6.371124000000009,0,181.8677870500596,167.51173697594749,14.356050074112119,15.516972999370005,0,187.1675723333333,175.2009677,13.56643876,58.80494183738315,0,175.9881157,17.312720194048854,210.6135560880977,141.3626753119023,0,9.885848999999979,17.48314228571428,0,Buy
1449,2024-03-29,3031009580,0.013744861424773713,-0.01204502883045766,-0.013896014696983872,184.9604233,1,163.55681456666665,1,87.6803312323202,1,70.90804992074813,1,53.808340636250904,0,22.211669999999998,1,183.46165842697351,169.3425676443958,14.1190907825777,15.237396556011543,0,189.61464433333333,177.3775513,12.178247743333333,66.98879998305294,0,178.36915055,15.994180784255345,210.3575121185107,146.3807889814893,0,9.323654000000005,16.499929142857134,0,Buy
1450,2024-03-30,2999311846,0.011224137742591012,-0.0035414711872484572,-0.001099666619639783,185.2440155,1,165.8459488,1,83.21858831336581,0,82.077678564794,1,55.09620596335179,0,2.8359220000000107,1,185.14225620743912,171.19760292999612,13.944653277442995,14.978847900297835,0,195.11108933333333,179.89932078333334,10.69055952666667,94.86106885272972,0,180.86266865,14.228480672099131,209.31962999419824,152.40570730580174,0,8.514160000000004,15.665603571428566,0,Buy
1451,2024-03-31,2342185476,0.04366881315001492,0.024242032647620926,0.03988435835887216,187.60935360000002,1,168.2754064,1,99.56566543498427,1,90.1548616602234,1,50.33828491543607,0,23.653380999999996,1,187.87023679091004,173.544012342589,14.326224448321028,14.848323209902475,1,199.97874933333333,182.62489298333332,9.359093518333333,123.61493710906862,-1,183.5688271,12.882914785263814,209.33465667052764,157.80299752947235,0,8.991469999999993,14.517355642857138,0,Sell
1452,2024-04-01,3872515434,-0.050801474786361434,-0.02287139429603169,-0.03915351882768514,189.4297653,1,170.37099456666664,1,64.98504227448132,0,82.58976534094377,0,48.51235214908451,0,18.204116999999997,1,188.59294266923158,174.95318365054538,13.639759018686192,14.606610371659219,0,194.74549366666668,184.88170298333335,7.990812018333334,82.292768750767,0,185.64644625,10.483946196094227,206.61433864218844,164.67855385781155,0,16.690872000000013,14.649085857142852,1,Sell
1453,2024-04-02,4553269015,-0.059176910784550785,-0.061047985999814314,-0.06499100096582944,190.2567657,0,172.06170753333336,1,29.220828262609515,0,64.5905119906917,0,55.5485108695502,0,8.270004,1,187.45129856627287,175.41385567643093,12.037442889841941,14.092776875295764,0,183.29125433333334,186.05902916666668,6.735069299999999,-27.396647904160734,0,186.5130684,9.227584147216168,204.96823669443233,168.05790010556768,0,16.43734699999999,13.53287271428571,1,Hold
1454,2024-04-03,4160370221,0.022499885412918808,0.00815683021437752,0.010437847751784579,190.4242812,0,173.7968419,1,32.50368550929199,1,42.23651868212759,0,46.207603613282565,0,1.675155000000018,1,187.11242355607706,176.14235607076938,10.97006748530768,13.468234997298149,0,184.7789306666667,186.71787696666667,6.105392930000001,-21.171952100168042,0,186.9415115,8.941480175888671,204.82447185177733,169.05855114822265,0,14.297165000000007,12.438702071428565,1,Hold
1455,2024-04-04,4101220964,-0.006966292449016143,0.038314642609167615,0.005616475417576483,189.9117385,0,175.73855536666667,1,27.902606860516503,0,29.875706877472652,0,53.288198424424245,0,-5.125427000000002,0,186.62714531668058,176.7213011766383,9.90584414004229,12.755756825846978,0,184.84670033333336,187.0122325,5.840472950000004,-24.718685001547687,0,186.99118270000002,8.920961406193825,204.83310551238768,169.14925988761237,0,9.557387999999975,11.762601428571426,0,Sell
1456,2024-04-05,7398400404,-0.05140628887179022,-0.009797320875087778,-0.003349891062752297,188.2919036,0,177.19720506666667,0,17.431268543759913,0,25.945853637856118,0,50.08990812646465,0,-16.198349000000007,0,184.76166311411436,176.55687227466507,8.204790839449288,11.845563628567442,0,175.905121,186.52419513333334,6.279706580000001,-112.73429204642156,1,186.62224120000002,9.288465783143922,205.19917276628786,168.04530963371218,0,16.741714,11.998053214285708,1,Hold
1457,2024-04-06,4672922789,0.025293952898780336,0.015602971156545964,0.010635674721642507,187.5472915,0,178.3617879,1,29.711121797578166,1,25.014999067284844,0,53.777645401313244,0,-7.446121000000005,0,183.86222940425063,176.73157388394912,7.130655520301502,10.902582006914255,0,177.49572733333335,185.63828635000002,6.1982504516666665,-87.57911155910335,0,185.4618301,8.679711524930708,202.8212531498614,168.10240705013857,0,5.823212000000012,11.858058214285709,0,Hold
1458,2024-04-07,1854793003,0.004105366166917479,0.006770270734173911,0.029608034561163565,186.5501144,0,179.50878193333332,1,31.754631792863826,1,26.299007378067284,1,47.183392076330584,0,-9.97177099999999,0,183.214172111289,176.9477430036566,6.266429107632405,9.975351427057884,0,179.75128700000002,184.61688031666668,5.600450183333336,-57.919073852865466,0,184.64468535,8.400923055068537,201.44653146013707,167.84283923986294,0,5.472411999999991,11.18068021428571,0,Hold
1459,2024-04-08,2744377905,0.006317388830429094,0.03270935877730152,0.07001548343800823,185.4057968,0,180.7146993,1,34.91212019242875,1,32.12595792762357,1,43.643321674985124,0,-11.443175999999994,0,182.84041870955224,177.23196759597832,5.608451113573921,9.101971364361091,0,180.225876,184.72093915,5.4963913500000015,-54.52138641231689,0,185.18311005,7.732519594468663,200.64814923893732,169.7180708610627,0,8.712891000000013,10.861749785714283,0,Sell
1460,2024-04-09,2688188866,-0.04630453532384016,-0.03479403115822832,-0.05145178180708265,183.20860439999998,0,181.64464723333333,0,11.622486224635558,0,26.09641273664269,0,37.30665356412495,0,-21.971924,0,181.2362958311596,176.87505295923918,4.36124287192041,8.153825665872956,0,174.202357,184.3017619,5.915568600000002,-113.81723474561676,1,184.22630995,8.079419596788242,200.38514914357648,168.06747075642352,0,11.457917000000009,10.998727999999996,1,Hold
1461,2024-04-10,3344074648,0.005937715361466145,0.02095585502487407,0.01100483126416818,180.2649277,0,182.46752729999997,0,23.842057394029187,1,23.45888793703115,0,40.59602373566996,0,-29.436767000000003,0,180.03646001098122,176.6204092585548,3.416050752426429,7.206270683183652,0,170.85770200000002,183.66447706666668,6.552853433333333,-130.2920953643453,1,183.93714065,8.366401344169967,200.66994333833995,167.20433796166006,0,11.509490999999997,10.958253000000001,1,Hold
1462,2024-04-11,2712334365,-0.0049642878853042305,-0.007469744338370998,-0.010861205935278506,178.2657822,0,183.18622489999998,0,30.474169817599257,1,21.979571145421318,0,37.14864846240149,0,-19.991455000000002,0,178.88875385544566,176.32085079495815,2.5679030604875095,6.278597158644423,0,173.06844066666667,183.59181905,6.625511449999999,-105.88745701871639,1,183.84777375000002,8.482779850299679,200.81333345059937,166.88221404940066,0,5.842086000000023,10.669412785714286,0,Sell
